Date,Open,High,Low,Close,Adj Close,Volume
2021-12-23,960.000000,970.000000,955.000000,960.000000,806.374512,4049200
2021-12-24,960.000000,975.000000,955.000000,960.000000,806.374512,4806600
2021-12-27,960.000000,975.000000,955.000000,975.000000,818.974182,4151800
2021-12-28,980.000000,980.000000,970.000000,975.000000,818.974182,2797400
2021-12-29,975.000000,980.000000,965.000000,970.000000,814.774292,1615200
2021-12-30,970.000000,980.000000,965.000000,965.000000,810.574402,3230400
2022-01-03,965.000000,980.000000,965.000000,980.000000,823.174072,2215400
2022-01-04,985.000000,990.000000,975.000000,980.000000,823.174072,3826100
2022-01-05,980.000000,990.000000,970.000000,970.000000,814.774292,3025800
2022-01-06,980.000000,980.000000,960.000000,970.000000,814.774292,2936500
2022-01-07,970.000000,980.000000,965.000000,975.000000,818.974182,3111000
2022-01-10,975.000000,975.000000,965.000000,970.000000,814.774292,5925100
2022-01-11,970.000000,975.000000,960.000000,965.000000,810.574402,6153800
2022-01-12,980.000000,980.000000,960.000000,965.000000,810.574402,2862600
2022-01-13,965.000000,975.000000,960.000000,965.000000,810.574402,1446700
2022-01-14,970.000000,975.000000,965.000000,965.000000,810.574402,1477000
2022-01-17,970.000000,975.000000,960.000000,965.000000,810.574402,3371400
2022-01-18,965.000000,970.000000,955.000000,965.000000,810.574402,6321200
2022-01-19,965.000000,965.000000,955.000000,960.000000,806.374512,3831800
2022-01-20,965.000000,965.000000,955.000000,960.000000,806.374512,9459300
2022-01-21,960.000000,965.000000,955.000000,955.000000,802.174744,4078400
2022-01-24,960.000000,965.000000,955.000000,955.000000,802.174744,3657300
2022-01-25,955.000000,960.000000,940.000000,950.000000,797.974854,8110200
2022-01-26,950.000000,955.000000,945.000000,950.000000,797.974854,6060800
2022-01-27,950.000000,955.000000,945.000000,955.000000,802.174744,3748600
2022-01-28,965.000000,965.000000,950.000000,960.000000,806.374512,2829200
2022-01-31,960.000000,965.000000,950.000000,950.000000,797.974854,6390900
2022-02-02,950.000000,960.000000,945.000000,950.000000,797.974854,4081900
2022-02-03,950.000000,960.000000,945.000000,945.000000,793.774963,4395700
2022-02-04,950.000000,955.000000,945.000000,950.000000,797.974854,3087500
2022-02-07,955.000000,960.000000,950.000000,955.000000,802.174744,6117500
2022-02-08,950.000000,975.000000,950.000000,965.000000,810.574402,15640100
2022-02-09,970.000000,970.000000,955.000000,965.000000,810.574402,9799000
2022-02-10,965.000000,980.000000,960.000000,960.000000,806.374512,11532900
2022-02-11,960.000000,970.000000,955.000000,960.000000,806.374512,9062500
2022-02-14,960.000000,970.000000,955.000000,960.000000,806.374512,6336000
2022-02-15,960.000000,965.000000,955.000000,960.000000,806.374512,8526100
2022-02-16,955.000000,990.000000,955.000000,975.000000,818.974182,9472000
2022-02-17,975.000000,980.000000,960.000000,965.000000,810.574402,8668600
2022-02-18,965.000000,985.000000,965.000000,985.000000,827.373901,18866700
2022-02-21,985.000000,1025.000000,985.000000,1020.000000,856.773010,25382100
2022-02-22,1020.000000,1030.000000,995.000000,1015.000000,852.573120,15733300
2022-02-23,1015.000000,1030.000000,1000.000000,1020.000000,856.773010,16036500
2022-02-24,1020.000000,1045.000000,1005.000000,1030.000000,865.172729,30374400
2022-02-25,1030.000000,1060.000000,1020.000000,1055.000000,886.172058,32956600
2022-03-01,1060.000000,1075.000000,1045.000000,1060.000000,890.371887,23456300
2022-03-02,1060.000000,1065.000000,1035.000000,1050.000000,881.972229,13134100
2022-03-04,1040.000000,1055.000000,1035.000000,1050.000000,881.972229,11171700
2022-03-07,1050.000000,1055.000000,1035.000000,1040.000000,873.572449,9586200
2022-03-08,1040.000000,1040.000000,1020.000000,1025.000000,860.972839,6591100
2022-03-09,1025.000000,1035.000000,1015.000000,1025.000000,860.972839,5840800
2022-03-10,1025.000000,1050.000000,1025.000000,1045.000000,877.772339,5472200
2022-03-11,1045.000000,1060.000000,1045.000000,1050.000000,881.972229,8078600
2022-03-14,1060.000000,1100.000000,1050.000000,1095.000000,919.770996,30369600
2022-03-15,1100.000000,1100.000000,1075.000000,1075.000000,902.971558,9448400
2022-03-16,1080.000000,1110.000000,1075.000000,1110.000000,932.370605,22610400
2022-03-17,1110.000000,1110.000000,1090.000000,1095.000000,919.770996,5235400
2022-03-18,1095.000000,1105.000000,1075.000000,1080.000000,907.171387,6412900
2022-03-21,1080.000000,1090.000000,1075.000000,1080.000000,907.171387,4275200
2022-03-22,1085.000000,1090.000000,1075.000000,1075.000000,902.971558,5978100
2022-03-23,1080.000000,1090.000000,1070.000000,1075.000000,902.971558,7080900
2022-03-24,1080.000000,1090.000000,1075.000000,1080.000000,907.171387,7743600
2022-03-25,1080.000000,1090.000000,1075.000000,1080.000000,907.171387,6579700
2022-03-28,1080.000000,1090.000000,1075.000000,1080.000000,907.171387,8019800
2022-03-29,1080.000000,1100.000000,1080.000000,1090.000000,915.571106,9002500
2022-03-30,1100.000000,1105.000000,1085.000000,1105.000000,928.170715,9948500
2022-03-31,1100.000000,1125.000000,1095.000000,1115.000000,936.570435,12768200
2022-04-01,1115.000000,1130.000000,1105.000000,1130.000000,949.169983,12789500
2022-04-04,1135.000000,1135.000000,1120.000000,1120.000000,940.770325,6934800
2022-04-05,1120.000000,1140.000000,1120.000000,1135.000000,953.369934,6794200
2022-04-06,1140.000000,1140.000000,1120.000000,1125.000000,944.970215,6492000
2022-04-07,1125.000000,1130.000000,1110.000000,1125.000000,944.970215,9119700
2022-04-08,1125.000000,1150.000000,1115.000000,1130.000000,949.169983,15817400
2022-04-11,1145.000000,1150.000000,1110.000000,1110.000000,932.370605,29463200
2022-04-12,1110.000000,1125.000000,1105.000000,1120.000000,940.770325,29918700
2022-04-13,1120.000000,1170.000000,1120.000000,1160.000000,974.369263,35399600
2022-04-14,1160.000000,1185.000000,1155.000000,1175.000000,986.968872,26218100
2022-04-18,1175.000000,1185.000000,1165.000000,1175.000000,986.968872,25309100
2022-04-19,1180.000000,1180.000000,1165.000000,1170.000000,982.769043,39544900
2022-04-20,1090.000000,1090.000000,1090.000000,1090.000000,995.620728,9087600
2022-04-21,1075.000000,1090.000000,1065.000000,1070.000000,977.352478,24239200
2022-04-22,1070.000000,1085.000000,1050.000000,1055.000000,963.651245,21399700
2022-04-25,1055.000000,1055.000000,1035.000000,1050.000000,959.084229,14936300
2022-04-26,1050.000000,1060.000000,1045.000000,1050.000000,959.084229,7574500
2022-04-27,1050.000000,1055.000000,1040.000000,1040.000000,949.950073,8994300
2022-04-28,1045.000000,1070.000000,1045.000000,1065.000000,972.785400,16341800
2022-05-09,1065.000000,1065.000000,1035.000000,1040.000000,949.950073,14276900
2022-05-10,1040.000000,1045.000000,1015.000000,1030.000000,940.815918,10951600
2022-05-11,1030.000000,1045.000000,1030.000000,1030.000000,940.815918,6320600
2022-05-12,1035.000000,1035.000000,1005.000000,1010.000000,922.547668,10800900
2022-05-13,1010.000000,1010.000000,995.000000,995.000000,908.846436,12271800
2022-05-17,995.000000,1020.000000,995.000000,1010.000000,922.547668,5498400
2022-05-18,1010.000000,1020.000000,1005.000000,1010.000000,922.547668,3080600
2022-05-19,1010.000000,1015.000000,1000.000000,1015.000000,927.114746,6194800
2022-05-20,1015.000000,1020.000000,1005.000000,1015.000000,927.114746,3352500
2022-05-23,1015.000000,1020.000000,1005.000000,1005.000000,917.980591,2876500
2022-05-24,1010.000000,1015.000000,1005.000000,1010.000000,922.547668,2452600
2022-05-25,1010.000000,1015.000000,1000.000000,1000.000000,913.413513,4974000
2022-05-27,1000.000000,1015.000000,995.000000,1005.000000,917.980591,9330900
2022-05-30,1005.000000,1025.000000,1005.000000,1025.000000,936.248840,5088800
2022-05-31,1025.000000,1050.000000,1025.000000,1040.000000,949.950073,9203300
2022-06-02,1040.000000,1055.000000,1035.000000,1040.000000,949.950073,10551300
2022-06-03,1040.000000,1050.000000,1035.000000,1040.000000,949.950073,5752400
2022-06-06,1040.000000,1050.000000,1035.000000,1040.000000,949.950073,5612400
2022-06-07,1050.000000,1065.000000,1035.000000,1060.000000,968.218323,8472200
2022-06-08,1060.000000,1070.000000,1050.000000,1050.000000,959.084229,7614200
2022-06-09,1050.000000,1060.000000,1045.000000,1050.000000,959.084229,4715800
2022-06-10,1045.000000,1055.000000,1035.000000,1040.000000,949.950073,8440500
2022-06-13,1030.000000,1050.000000,1020.000000,1025.000000,936.248840,5822200
2022-06-14,1020.000000,1035.000000,1020.000000,1020.000000,931.681824,5977400
2022-06-15,1030.000000,1030.000000,1010.000000,1010.000000,922.547668,5775800
2022-06-16,1010.000000,1035.000000,1010.000000,1025.000000,936.248840,3971400
2022-06-17,1025.000000,1025.000000,1010.000000,1015.000000,927.114746,4254700
2022-06-20,1015.000000,1015.000000,1005.000000,1005.000000,917.980591,7428500
2022-06-21,1010.000000,1020.000000,1005.000000,1010.000000,922.547668,6301400
2022-06-22,1010.000000,1020.000000,1000.000000,1000.000000,913.413513,11404800
2022-06-23,1020.000000,1020.000000,995.000000,1000.000000,913.413513,7810200
2022-06-24,1000.000000,1015.000000,1000.000000,1000.000000,913.413513,8255600
2022-06-27,1000.000000,1015.000000,1000.000000,1010.000000,922.547668,11757500
2022-06-28,1010.000000,1020.000000,1010.000000,1020.000000,931.681824,2395000
2022-06-29,1020.000000,1025.000000,1010.000000,1015.000000,927.114746,2341300
2022-06-30,1020.000000,1020.000000,1005.000000,1010.000000,922.547668,4154800
2022-07-01,1000.000000,1020.000000,1000.000000,1000.000000,913.413513,8094400
2022-07-04,1000.000000,1005.000000,980.000000,990.000000,904.279419,7357500
2022-07-05,990.000000,1005.000000,990.000000,995.000000,908.846436,2698800
2022-07-06,1000.000000,1000.000000,980.000000,990.000000,904.279419,3619100
2022-07-07,990.000000,1000.000000,980.000000,990.000000,904.279419,5328600
2022-07-08,1000.000000,1000.000000,990.000000,1000.000000,913.413513,1877300
2022-07-11,1000.000000,1005.000000,995.000000,995.000000,908.846436,2041200
2022-07-12,1000.000000,1000.000000,990.000000,995.000000,908.846436,2514300
2022-07-13,995.000000,1000.000000,990.000000,990.000000,904.279419,3859800
2022-07-14,990.000000,1000.000000,985.000000,995.000000,908.846436,12483300
2022-07-15,1000.000000,1000.000000,990.000000,995.000000,908.846436,10351900
2022-07-18,995.000000,1000.000000,990.000000,995.000000,908.846436,2226300
2022-07-19,995.000000,1005.000000,995.000000,1000.000000,913.413513,1731600
2022-07-20,1000.000000,1015.000000,1000.000000,1005.000000,917.980591,8497700
2022-07-21,1005.000000,1010.000000,990.000000,1000.000000,913.413513,7439700
2022-07-22,1000.000000,1005.000000,995.000000,1005.000000,917.980591,2074600
2022-07-25,1005.000000,1015.000000,1000.000000,1000.000000,913.413513,3324500
2022-07-26,1005.000000,1015.000000,1000.000000,1000.000000,913.413513,3678200
2022-07-27,1010.000000,1030.000000,1005.000000,1020.000000,931.681824,8698800
2022-07-28,1040.000000,1050.000000,1025.000000,1035.000000,945.382996,9305000
2022-07-29,1035.000000,1060.000000,1035.000000,1045.000000,954.517151,12277800
2022-08-01,1050.000000,1060.000000,1040.000000,1040.000000,949.950073,10136400
2022-08-02,1040.000000,1050.000000,1035.000000,1040.000000,949.950073,6661600
2022-08-03,1040.000000,1055.000000,1040.000000,1050.000000,959.084229,3972200
2022-08-04,1055.000000,1065.000000,1050.000000,1055.000000,963.651245,9247100
2022-08-05,1055.000000,1095.000000,1055.000000,1085.000000,991.053650,14186500
2022-08-08,1090.000000,1120.000000,1085.000000,1105.000000,1009.321960,15665900
2022-08-09,1105.000000,1115.000000,1095.000000,1095.000000,1000.187805,8076500
2022-08-10,1100.000000,1100.000000,1075.000000,1090.000000,995.620728,6795100
2022-08-11,1100.000000,1110.000000,1090.000000,1110.000000,1013.889038,4258300
2022-08-12,1110.000000,1115.000000,1100.000000,1110.000000,1013.889038,6613200
2022-08-15,1110.000000,1140.000000,1105.000000,1125.000000,1027.590210,18404300
2022-08-16,1125.000000,1135.000000,1120.000000,1125.000000,1027.590210,6042200
2022-08-18,1120.000000,1130.000000,1105.000000,1125.000000,1027.590210,8355400
2022-08-19,1125.000000,1130.000000,1115.000000,1115.000000,1018.456055,7426000
2022-08-22,1115.000000,1115.000000,1090.000000,1110.000000,1013.889038,7764900
2022-08-23,1110.000000,1125.000000,1100.000000,1115.000000,1018.456055,5031100
2022-08-24,1125.000000,1165.000000,1115.000000,1150.000000,1050.425537,26898800
2022-08-25,1155.000000,1165.000000,1130.000000,1140.000000,1041.291382,7311000
2022-08-26,1140.000000,1145.000000,1130.000000,1140.000000,1041.291382,3448100
2022-08-29,1130.000000,1140.000000,1105.000000,1140.000000,1041.291382,6419800
2022-08-30,1140.000000,1140.000000,1125.000000,1135.000000,1036.724365,3215200
2022-08-31,1140.000000,1140.000000,1125.000000,1135.000000,1036.724365,1907900
2022-09-01,1135.000000,1135.000000,1120.000000,1125.000000,1027.590210,3318500
2022-09-02,1125.000000,1130.000000,1115.000000,1125.000000,1027.590210,7214500
2022-09-05,1115.000000,1135.000000,1115.000000,1130.000000,1032.157227,4635400
2022-09-06,1130.000000,1155.000000,1130.000000,1150.000000,1050.425537,8338500
2022-09-07,1155.000000,1155.000000,1120.000000,1130.000000,1032.157227,6193700
2022-09-08,1140.000000,1140.000000,1125.000000,1130.000000,1032.157227,2039300
2022-09-09,1130.000000,1140.000000,1125.000000,1140.000000,1041.291382,1774800
2022-09-12,1140.000000,1140.000000,1125.000000,1135.000000,1036.724365,6102800
2022-09-13,1130.000000,1140.000000,1125.000000,1130.000000,1032.157227,5352700
2022-09-14,1115.000000,1130.000000,1115.000000,1130.000000,1032.157227,7836200
2022-09-15,1130.000000,1135.000000,1125.000000,1130.000000,1032.157227,6427400
2022-09-16,1145.000000,1145.000000,1120.000000,1120.000000,1023.023132,7177500
2022-09-19,1120.000000,1130.000000,1110.000000,1125.000000,1027.590210,6253200
2022-09-20,1125.000000,1125.000000,1110.000000,1120.000000,1023.023132,7219600
2022-09-21,1120.000000,1120.000000,1105.000000,1105.000000,1009.321960,6010500
2022-09-22,1105.000000,1125.000000,1100.000000,1120.000000,1023.023132,5696200
2022-09-23,1120.000000,1125.000000,1110.000000,1115.000000,1018.456055,1701600
2022-09-26,1110.000000,1120.000000,1105.000000,1115.000000,1018.456055,3618200
2022-09-27,1115.000000,1115.000000,1090.000000,1100.000000,1004.754883,8615000
2022-09-28,1100.000000,1100.000000,1080.000000,1090.000000,995.620728,4495200
2022-09-29,1090.000000,1090.000000,1070.000000,1070.000000,977.352478,6368300
2022-09-30,1050.000000,1070.000000,1050.000000,1070.000000,977.352478,8627000
2022-10-03,1070.000000,1075.000000,1060.000000,1065.000000,972.785400,1740000
2022-10-04,1070.000000,1090.000000,1070.000000,1075.000000,981.919556,3978200
2022-10-05,1080.000000,1095.000000,1080.000000,1085.000000,991.053650,1971100
2022-10-06,1090.000000,1090.000000,1080.000000,1085.000000,991.053650,1063700
2022-10-07,1085.000000,1090.000000,1075.000000,1085.000000,991.053650,3896800
2022-10-10,1085.000000,1090.000000,1070.000000,1090.000000,995.620728,2134400
2022-10-11,1090.000000,1095.000000,1080.000000,1085.000000,991.053650,2030600
2022-10-12,1085.000000,1090.000000,1070.000000,1075.000000,981.919556,1932500
2022-10-13,1075.000000,1075.000000,1060.000000,1060.000000,968.218323,6845500
2022-10-14,1070.000000,1070.000000,1055.000000,1065.000000,972.785400,3827000
2022-10-17,1065.000000,1065.000000,1045.000000,1060.000000,968.218323,3510400
2022-10-18,1060.000000,1060.000000,1050.000000,1055.000000,963.651245,3116100
2022-10-19,1055.000000,1055.000000,1040.000000,1050.000000,959.084229,5248500
2022-10-20,1050.000000,1070.000000,1050.000000,1065.000000,972.785400,4101700
2022-10-21,1065.000000,1115.000000,1065.000000,1100.000000,1004.754883,12488100
2022-10-24,1105.000000,1155.000000,1105.000000,1145.000000,1045.858521,16761600
2022-10-25,1145.000000,1155.000000,1135.000000,1140.000000,1041.291382,3592200
2022-10-26,1145.000000,1160.000000,1135.000000,1145.000000,1045.858521,7600800
2022-10-27,1155.000000,1155.000000,1140.000000,1140.000000,1041.291382,6068600
2022-10-28,1140.000000,1160.000000,1140.000000,1140.000000,1041.291382,5731600
2022-10-31,1140.000000,1150.000000,1135.000000,1140.000000,1041.291382,6318100
2022-11-01,1140.000000,1150.000000,1140.000000,1140.000000,1041.291382,5598200
2022-11-02,1140.000000,1150.000000,1140.000000,1145.000000,1045.858521,5865000
2022-11-03,1145.000000,1150.000000,1135.000000,1135.000000,1036.724365,7228300
2022-11-04,1135.000000,1145.000000,1130.000000,1135.000000,1036.724365,3992500
2022-11-07,1145.000000,1145.000000,1130.000000,1135.000000,1036.724365,6438900
2022-11-08,1135.000000,1200.000000,1135.000000,1190.000000,1086.962036,23060500
2022-11-09,1190.000000,1210.000000,1175.000000,1190.000000,1086.962036,13202600
2022-11-10,1190.000000,1195.000000,1140.000000,1145.000000,1045.858521,19094600
2022-11-11,1150.000000,1185.000000,1150.000000,1180.000000,1077.828003,10947200
2022-11-14,1180.000000,1185.000000,1160.000000,1165.000000,1064.126709,2744500
2022-11-15,1160.000000,1170.000000,1155.000000,1170.000000,1068.693848,1693100
2022-11-16,1170.000000,1175.000000,1150.000000,1150.000000,1050.425537,5145000
2022-11-17,1150.000000,1175.000000,1145.000000,1165.000000,1064.126709,6413900
2022-11-18,1165.000000,1185.000000,1160.000000,1175.000000,1073.260864,5441700
2022-11-21,1180.000000,1185.000000,1165.000000,1175.000000,1073.260864,2367300
2022-11-22,1175.000000,1185.000000,1160.000000,1170.000000,1068.693848,1572200
2022-11-23,1170.000000,1175.000000,1170.000000,1170.000000,1068.693848,1465900
2022-11-24,1170.000000,1180.000000,1165.000000,1170.000000,1068.693848,1657800
2022-11-25,1170.000000,1175.000000,1170.000000,1170.000000,1068.693848,1169100
2022-11-28,1170.000000,1180.000000,1165.000000,1170.000000,1068.693848,2388900
2022-11-29,1170.000000,1180.000000,1160.000000,1170.000000,1068.693848,4369800
2022-11-30,1170.000000,1175.000000,1160.000000,1165.000000,1064.126709,5082600
2022-12-01,1170.000000,1230.000000,1170.000000,1220.000000,1114.364502,20251700
2022-12-02,1220.000000,1235.000000,1200.000000,1220.000000,1114.364502,10885600
2022-12-05,1220.000000,1230.000000,1195.000000,1200.000000,1096.096191,6136700
2022-12-06,1200.000000,1200.000000,1170.000000,1175.000000,1073.260864,6101500
2022-12-07,1170.000000,1185.000000,1160.000000,1165.000000,1064.126709,4389400
2022-12-08,1165.000000,1180.000000,1140.000000,1180.000000,1077.828003,8853300
2022-12-09,1180.000000,1200.000000,1170.000000,1175.000000,1073.260864,5750200
2022-12-12,1175.000000,1205.000000,1170.000000,1195.000000,1091.529175,3162200
2022-12-13,1200.000000,1220.000000,1190.000000,1215.000000,1109.797485,4945100
2022-12-14,1220.000000,1225.000000,1195.000000,1225.000000,1118.931519,3438900
2022-12-15,1220.000000,1225.000000,1205.000000,1205.000000,1100.663330,2140200
2022-12-16,1200.000000,1210.000000,1190.000000,1210.000000,1105.230347,2251800
2022-12-19,1210.000000,1210.000000,1195.000000,1200.000000,1096.096191,1648300
2022-12-20,1200.000000,1205.000000,1190.000000,1195.000000,1091.529175,1379400
2022-12-21,1195.000000,1195.000000,1180.000000,1190.000000,1086.962036,1388200
2022-12-22,1190.000000,1195.000000,1180.000000,1190.000000,1086.962036,1321600
2022-12-23,1195.000000,1195.000000,1180.000000,1185.000000,1082.395020,915300
2022-12-26,1190.000000,1195.000000,1180.000000,1185.000000,1082.395020,1046400
2022-12-27,1190.000000,1210.000000,1185.000000,1200.000000,1096.096191,2980600
2022-12-28,1200.000000,1220.000000,1170.000000,1190.000000,1086.962036,3043700
2022-12-29,1190.000000,1190.000000,1170.000000,1185.000000,1082.395020,1066100
2022-12-30,1190.000000,1195.000000,1175.000000,1185.000000,1082.395020,1782300
2023-01-02,1185.000000,1185.000000,1175.000000,1180.000000,1077.828003,1712900
2023-01-03,1180.000000,1185.000000,1165.000000,1165.000000,1064.126709,4264400
2023-01-04,1165.000000,1175.000000,1145.000000,1155.000000,1054.992676,6822400
2023-01-05,1155.000000,1155.000000,1120.000000,1125.000000,1027.590210,7715900
2023-01-06,1125.000000,1150.000000,1115.000000,1145.000000,1045.858521,2858500
2023-01-09,1145.000000,1165.000000,1140.000000,1145.000000,1045.858521,2092800
2023-01-10,1145.000000,1155.000000,1120.000000,1130.000000,1032.157227,2836700
2023-01-11,1135.000000,1135.000000,1115.000000,1125.000000,1027.590210,5534100
2023-01-12,1125.000000,1150.000000,1120.000000,1150.000000,1050.425537,2760800
2023-01-13,1140.000000,1155.000000,1135.000000,1145.000000,1045.858521,1097900
2023-01-16,1145.000000,1160.000000,1140.000000,1160.000000,1059.559692,1612500
2023-01-17,1155.000000,1160.000000,1150.000000,1155.000000,1054.992676,2065100
2023-01-18,1150.000000,1160.000000,1145.000000,1155.000000,1054.992676,1773800
2023-01-19,1155.000000,1165.000000,1150.000000,1160.000000,1059.559692,1946800
2023-01-20,1160.000000,1180.000000,1160.000000,1175.000000,1073.260864,3942800
2023-01-24,1175.000000,1180.000000,1165.000000,1175.000000,1073.260864,1071500
2023-01-25,1175.000000,1180.000000,1165.000000,1175.000000,1073.260864,2784000
2023-01-26,1175.000000,1185.000000,1170.000000,1175.000000,1073.260864,2437500
2023-01-27,1180.000000,1195.000000,1175.000000,1175.000000,1073.260864,5581200
2023-01-30,1175.000000,1185.000000,1165.000000,1180.000000,1077.828003,4721300
2023-01-31,1180.000000,1185.000000,1175.000000,1180.000000,1077.828003,1626900
2023-02-01,1180.000000,1205.000000,1180.000000,1200.000000,1096.096191,5776100
2023-02-02,1200.000000,1220.000000,1195.000000,1220.000000,1114.364502,4491600
2023-02-03,1220.000000,1220.000000,1195.000000,1200.000000,1096.096191,4963800
2023-02-06,1200.000000,1225.000000,1185.000000,1205.000000,1100.663330,7049700
2023-02-07,1205.000000,1225.000000,1205.000000,1225.000000,1118.931519,6343100
2023-02-08,1225.000000,1245.000000,1220.000000,1230.000000,1123.498657,8172400
2023-02-09,1235.000000,1255.000000,1230.000000,1240.000000,1132.632813,6550900
2023-02-10,1245.000000,1245.000000,1220.000000,1230.000000,1123.498657,5198900
2023-02-13,1235.000000,1250.000000,1225.000000,1230.000000,1123.498657,9522700
2023-02-14,1230.000000,1240.000000,1220.000000,1225.000000,1118.931519,6361200
2023-02-15,1225.000000,1230.000000,1215.000000,1220.000000,1114.364502,3991400
2023-02-16,1225.000000,1245.000000,1225.000000,1230.000000,1123.498657,10120400
2023-02-17,1230.000000,1245.000000,1220.000000,1235.000000,1128.065674,5045800
2023-02-20,1240.000000,1270.000000,1240.000000,1250.000000,1141.766846,13210600
2023-02-21,1250.000000,1270.000000,1245.000000,1250.000000,1141.766846,7595300
2023-02-22,1250.000000,1255.000000,1225.000000,1235.000000,1128.065674,6009700
2023-02-23,1235.000000,1250.000000,1230.000000,1245.000000,1137.199829,3238700
2023-02-24,1245.000000,1250.000000,1240.000000,1245.000000,1137.199829,3262500
2023-02-27,1250.000000,1255.000000,1240.000000,1240.000000,1132.632813,3824500
2023-02-28,1240.000000,1245.000000,1220.000000,1240.000000,1132.632813,9630500
2023-03-01,1235.000000,1250.000000,1230.000000,1235.000000,1128.065674,4839800
2023-03-02,1235.000000,1240.000000,1230.000000,1240.000000,1132.632813,1486200
2023-03-03,1240.000000,1240.000000,1230.000000,1230.000000,1123.498657,2007000
2023-03-06,1230.000000,1240.000000,1220.000000,1220.000000,1114.364502,3573100
2023-03-07,1220.000000,1230.000000,1215.000000,1215.000000,1109.797485,5579000
2023-03-08,1210.000000,1220.000000,1210.000000,1220.000000,1114.364502,2208900
2023-03-09,1220.000000,1235.000000,1220.000000,1230.000000,1123.498657,1916100
2023-03-10,1230.000000,1235.000000,1215.000000,1220.000000,1114.364502,3818600
2023-03-13,1215.000000,1230.000000,1215.000000,1230.000000,1123.498657,4435900
2023-03-14,1225.000000,1230.000000,1215.000000,1220.000000,1114.364502,7711600
2023-03-15,1220.000000,1230.000000,1205.000000,1210.000000,1105.230347,7221600
2023-03-16,1210.000000,1210.000000,1180.000000,1185.000000,1082.395020,9320200
2023-03-17,1185.000000,1220.000000,1185.000000,1205.000000,1100.663330,7073100
2023-03-20,1205.000000,1220.000000,1205.000000,1205.000000,1100.663330,5628300
2023-03-21,1205.000000,1215.000000,1200.000000,1200.000000,1096.096191,7057400
2023-03-24,1200.000000,1240.000000,1200.000000,1225.000000,1118.931519,9585900
2023-03-27,1225.000000,1265.000000,1225.000000,1260.000000,1150.901001,13873600
2023-03-28,1250.000000,1280.000000,1250.000000,1255.000000,1146.333984,9630700
2023-03-29,1255.000000,1265.000000,1250.000000,1260.000000,1150.901001,9604100
2023-03-30,1270.000000,1280.000000,1255.000000,1275.000000,1164.602295,7603200
2023-03-31,1275.000000,1280.000000,1265.000000,1270.000000,1160.035156,3323900
2023-04-03,1270.000000,1305.000000,1270.000000,1300.000000,1187.437622,10896000
2023-04-04,1300.000000,1315.000000,1290.000000,1295.000000,1182.870483,10965700
2023-04-05,1295.000000,1310.000000,1280.000000,1290.000000,1178.303467,9244500
2023-04-06,1290.000000,1300.000000,1290.000000,1300.000000,1187.437622,3311300
2023-04-10,1300.000000,1320.000000,1290.000000,1295.000000,1182.870483,16705800
2023-04-11,1295.000000,1320.000000,1295.000000,1305.000000,1192.004639,11618800
2023-04-12,1320.000000,1320.000000,1305.000000,1310.000000,1196.571777,18798200
2023-04-13,1315.000000,1315.000000,1300.000000,1305.000000,1192.004639,11658600
2023-04-14,1310.000000,1310.000000,1300.000000,1300.000000,1187.437622,15318800
2023-04-17,1300.000000,1310.000000,1300.000000,1305.000000,1192.004639,18382600
2023-04-18,1315.000000,1335.000000,1300.000000,1330.000000,1214.839966,26203500
2023-04-26,1240.000000,1260.000000,1240.000000,1240.000000,1240.000000,6537600
2023-04-27,1195.000000,1255.000000,1195.000000,1255.000000,1255.000000,34775500
2023-04-28,1260.000000,1265.000000,1230.000000,1240.000000,1240.000000,15578900
2023-05-02,1250.000000,1250.000000,1240.000000,1245.000000,1245.000000,9220400
2023-05-03,1250.000000,1250.000000,1230.000000,1240.000000,1240.000000,9944800
2023-05-04,1240.000000,1265.000000,1230.000000,1265.000000,1265.000000,11881100
2023-05-05,1270.000000,1320.000000,1265.000000,1305.000000,1305.000000,21721400
2023-05-08,1305.000000,1390.000000,1305.000000,1375.000000,1375.000000,30558500
2023-05-09,1375.000000,1380.000000,1345.000000,1360.000000,1360.000000,10566200
2023-05-10,1360.000000,1370.000000,1340.000000,1350.000000,1350.000000,8857700
2023-05-11,1355.000000,1355.000000,1320.000000,1325.000000,1325.000000,8580800
2023-05-12,1325.000000,1405.000000,1320.000000,1405.000000,1405.000000,15316600
2023-05-15,1405.000000,1435.000000,1385.000000,1415.000000,1415.000000,14876300
2023-05-16,1415.000000,1485.000000,1410.000000,1460.000000,1460.000000,26392700
2023-05-17,1460.000000,1470.000000,1415.000000,1425.000000,1425.000000,11907200
2023-05-19,1425.000000,1445.000000,1405.000000,1445.000000,1445.000000,6741200
2023-05-22,1455.000000,1475.000000,1430.000000,1455.000000,1455.000000,7850400
2023-05-23,1455.000000,1460.000000,1435.000000,1455.000000,1455.000000,6285700
2023-05-24,1455.000000,1460.000000,1415.000000,1420.000000,1420.000000,6176900
2023-05-25,1420.000000,1430.000000,1405.000000,1410.000000,1410.000000,4772100
2023-05-26,1410.000000,1455.000000,1405.000000,1450.000000,1450.000000,6340000
2023-05-29,1450.000000,1465.000000,1425.000000,1455.000000,1455.000000,7660500
2023-05-30,1455.000000,1485.000000,1440.000000,1455.000000,1455.000000,7002200
2023-05-31,1455.000000,1465.000000,1420.000000,1440.000000,1440.000000,9264000
